2023-12-03 00:47:46,139 INFO    StreamThr :16485 [internal.py:wandb_internal():86] W&B internal server running at pid: 16485, started at: 2023-12-03 00:47:46.139265
2023-12-03 00:47:46,742 INFO    HandlerThread:16485 [system_monitor.py:probe():224] Finished collecting system info
2023-12-03 00:47:46,742 INFO    HandlerThread:16485 [system_monitor.py:probe():227] Publishing system info
2023-12-03 00:47:46,742 DEBUG   HandlerThread:16485 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-03 00:47:46,742 DEBUG   HandlerThread:16485 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-03 00:47:46,742 DEBUG   HandlerThread:16485 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-12-03 00:47:47,547 INFO    Thread-12 :16485 [dir_watcher.py:_on_file_created():271] file/dir created: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/requirements.txt
2023-12-03 00:47:47,547 INFO    Thread-12 :16485 [dir_watcher.py:_on_file_created():271] file/dir created: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/conda-environment.yaml
2023-12-03 00:47:53,483 DEBUG   HandlerThread:16485 [system_info.py:_save_conda():87] Saving conda packages done
2023-12-03 00:47:53,484 INFO    HandlerThread:16485 [system_monitor.py:probe():229] Finished publishing system info
2023-12-03 00:47:53,486 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: status_report
2023-12-03 00:47:53,486 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: keepalive
2023-12-03 00:47:53,486 DEBUG   SenderThread:16485 [sender.py:send():380] send: files
2023-12-03 00:47:53,486 INFO    SenderThread:16485 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-12-03 00:47:53,491 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: stop_status
2023-12-03 00:47:53,492 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: stop_status
2023-12-03 00:47:53,494 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-03 00:47:53,547 INFO    Thread-12 :16485 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/conda-environment.yaml
2023-12-03 00:47:53,548 INFO    Thread-12 :16485 [dir_watcher.py:_on_file_created():271] file/dir created: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/wandb-metadata.json
2023-12-03 00:47:53,667 DEBUG   SenderThread:16485 [sender.py:send():380] send: telemetry
2023-12-03 00:47:53,765 INFO    wandb-upload_0:16485 [upload_job.py:push():131] Uploaded file /tmp/tmpjjlhyjh2wandb/f5ai1f27-wandb-metadata.json
2023-12-03 00:47:54,383 DEBUG   SenderThread:16485 [sender.py:send():380] send: exit
2023-12-03 00:47:54,383 INFO    SenderThread:16485 [sender.py:send_exit():585] handling exit code: 1
2023-12-03 00:47:54,383 INFO    SenderThread:16485 [sender.py:send_exit():587] handling runtime: 7
2023-12-03 00:47:54,384 INFO    SenderThread:16485 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-12-03 00:47:54,384 INFO    SenderThread:16485 [sender.py:send_exit():593] send defer
2023-12-03 00:47:54,384 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:54,384 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-03 00:47:54,385 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:54,385 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 0
2023-12-03 00:47:54,385 INFO    SenderThread:16485 [sender.py:transition_state():613] send defer: 1
2023-12-03 00:47:54,385 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:54,385 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-03 00:47:54,385 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:54,385 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 1
2023-12-03 00:47:54,385 INFO    SenderThread:16485 [sender.py:transition_state():613] send defer: 2
2023-12-03 00:47:54,385 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:54,385 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-03 00:47:54,385 INFO    HandlerThread:16485 [system_monitor.py:finish():203] Stopping system monitor
2023-12-03 00:47:54,386 DEBUG   SystemMonitor:16485 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-03 00:47:54,386 DEBUG   SystemMonitor:16485 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-03 00:47:54,386 INFO    HandlerThread:16485 [interfaces.py:finish():202] Joined cpu monitor
2023-12-03 00:47:54,386 DEBUG   SystemMonitor:16485 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-03 00:47:54,386 INFO    HandlerThread:16485 [interfaces.py:finish():202] Joined disk monitor
2023-12-03 00:47:54,396 INFO    HandlerThread:16485 [interfaces.py:finish():202] Joined gpu monitor
2023-12-03 00:47:54,396 INFO    HandlerThread:16485 [interfaces.py:finish():202] Joined memory monitor
2023-12-03 00:47:54,396 INFO    HandlerThread:16485 [interfaces.py:finish():202] Joined network monitor
2023-12-03 00:47:54,397 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:54,397 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 2
2023-12-03 00:47:54,397 INFO    SenderThread:16485 [sender.py:transition_state():613] send defer: 3
2023-12-03 00:47:54,397 DEBUG   SenderThread:16485 [sender.py:send():380] send: stats
2023-12-03 00:47:54,397 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:54,397 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 3
2023-12-03 00:47:54,397 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:54,398 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 3
2023-12-03 00:47:54,398 INFO    SenderThread:16485 [sender.py:transition_state():613] send defer: 4
2023-12-03 00:47:54,398 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:54,398 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 4
2023-12-03 00:47:54,398 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:54,398 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 4
2023-12-03 00:47:54,398 INFO    SenderThread:16485 [sender.py:transition_state():613] send defer: 5
2023-12-03 00:47:54,398 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:54,398 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 5
2023-12-03 00:47:54,398 DEBUG   SenderThread:16485 [sender.py:send():380] send: summary
2023-12-03 00:47:54,399 INFO    SenderThread:16485 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-12-03 00:47:54,399 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:54,399 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 5
2023-12-03 00:47:54,399 INFO    SenderThread:16485 [sender.py:transition_state():613] send defer: 6
2023-12-03 00:47:54,399 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:54,399 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 6
2023-12-03 00:47:54,399 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:54,399 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 6
2023-12-03 00:47:54,402 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: status_report
2023-12-03 00:47:54,479 INFO    SenderThread:16485 [sender.py:transition_state():613] send defer: 7
2023-12-03 00:47:54,479 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:54,479 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 7
2023-12-03 00:47:54,479 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:54,479 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 7
2023-12-03 00:47:54,548 INFO    Thread-12 :16485 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/config.yaml
2023-12-03 00:47:54,548 INFO    Thread-12 :16485 [dir_watcher.py:_on_file_created():271] file/dir created: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/output.log
2023-12-03 00:47:54,548 INFO    Thread-12 :16485 [dir_watcher.py:_on_file_created():271] file/dir created: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/wandb-summary.json
2023-12-03 00:47:55,383 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-03 00:47:56,385 INFO    SenderThread:16485 [sender.py:transition_state():613] send defer: 8
2023-12-03 00:47:56,385 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: poll_exit
2023-12-03 00:47:56,385 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:56,385 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 8
2023-12-03 00:47:56,386 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:56,386 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 8
2023-12-03 00:47:56,386 INFO    SenderThread:16485 [job_builder.py:build():281] Attempting to build job artifact
2023-12-03 00:47:56,386 INFO    SenderThread:16485 [job_builder.py:_get_source_type():393] is repo sourced job
2023-12-03 00:47:56,388 INFO    SenderThread:16485 [job_builder.py:build():369] adding wandb-job metadata file
2023-12-03 00:47:56,393 INFO    SenderThread:16485 [sender.py:transition_state():613] send defer: 9
2023-12-03 00:47:56,394 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:56,394 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 9
2023-12-03 00:47:56,394 DEBUG   SenderThread:16485 [sender.py:send():380] send: artifact
2023-12-03 00:47:56,548 INFO    Thread-12 :16485 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/output.log
2023-12-03 00:47:56,872 INFO    wandb-upload_1:16485 [upload_job.py:push():86] Skipped uploading /root/.local/share/wandb/artifacts/staging/tmpklsmxixm
2023-12-03 00:47:57,051 INFO    wandb-upload_0:16485 [upload_job.py:push():89] Uploaded file /root/.local/share/wandb/artifacts/staging/tmp25x0uesy
2023-12-03 00:47:57,613 INFO    SenderThread:16485 [sender.py:send_artifact():1456] sent artifact job-git_github.com_Anosen_Merlion.git_maneuvers-adaptation_ManeuverDetection.py - {'id': 'QXJ0aWZhY3Q6NjU1ODM5NDUw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMDQ0MzM4OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjU1ODM2MTYw', 'versionIndex': 0}}}
2023-12-03 00:47:57,613 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:57,613 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 9
2023-12-03 00:47:57,613 INFO    SenderThread:16485 [dir_watcher.py:finish():358] shutting down directory watcher
2023-12-03 00:47:58,549 INFO    SenderThread:16485 [dir_watcher.py:finish():388] scan: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files
2023-12-03 00:47:58,550 INFO    SenderThread:16485 [dir_watcher.py:finish():402] scan save: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/wandb-metadata.json wandb-metadata.json
2023-12-03 00:47:58,550 INFO    SenderThread:16485 [dir_watcher.py:finish():402] scan save: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/config.yaml config.yaml
2023-12-03 00:47:58,550 INFO    SenderThread:16485 [dir_watcher.py:finish():402] scan save: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/conda-environment.yaml conda-environment.yaml
2023-12-03 00:47:58,550 INFO    SenderThread:16485 [dir_watcher.py:finish():402] scan save: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/requirements.txt requirements.txt
2023-12-03 00:47:58,550 INFO    SenderThread:16485 [dir_watcher.py:finish():402] scan save: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/output.log output.log
2023-12-03 00:47:58,550 INFO    SenderThread:16485 [dir_watcher.py:finish():402] scan save: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/wandb-summary.json wandb-summary.json
2023-12-03 00:47:58,550 INFO    SenderThread:16485 [sender.py:transition_state():613] send defer: 10
2023-12-03 00:47:58,551 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:58,551 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 10
2023-12-03 00:47:58,555 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:58,559 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 10
2023-12-03 00:47:58,559 INFO    SenderThread:16485 [file_pusher.py:finish():175] shutting down file pusher
2023-12-03 00:47:58,732 INFO    wandb-upload_2:16485 [upload_job.py:push():131] Uploaded file /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/config.yaml
2023-12-03 00:47:58,814 INFO    wandb-upload_0:16485 [upload_job.py:push():131] Uploaded file /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/wandb-summary.json
2023-12-03 00:47:58,825 INFO    wandb-upload_4:16485 [upload_job.py:push():131] Uploaded file /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/requirements.txt
2023-12-03 00:47:58,830 INFO    wandb-upload_3:16485 [upload_job.py:push():131] Uploaded file /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/conda-environment.yaml
2023-12-03 00:47:58,853 INFO    wandb-upload_1:16485 [upload_job.py:push():131] Uploaded file /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/files/output.log
2023-12-03 00:47:59,054 INFO    Thread-11 (_thread_body):16485 [sender.py:transition_state():613] send defer: 11
2023-12-03 00:47:59,054 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:59,054 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 11
2023-12-03 00:47:59,054 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:59,054 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 11
2023-12-03 00:47:59,055 INFO    SenderThread:16485 [file_pusher.py:join():181] waiting for file pusher
2023-12-03 00:47:59,055 INFO    SenderThread:16485 [sender.py:transition_state():613] send defer: 12
2023-12-03 00:47:59,055 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:59,055 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 12
2023-12-03 00:47:59,055 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:59,055 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 12
2023-12-03 00:47:59,055 INFO    SenderThread:16485 [file_stream.py:finish():595] file stream finish called
2023-12-03 00:47:59,135 INFO    SenderThread:16485 [file_stream.py:finish():599] file stream finish is done
2023-12-03 00:47:59,135 INFO    SenderThread:16485 [sender.py:transition_state():613] send defer: 13
2023-12-03 00:47:59,136 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:59,136 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 13
2023-12-03 00:47:59,136 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:59,136 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 13
2023-12-03 00:47:59,136 INFO    SenderThread:16485 [sender.py:transition_state():613] send defer: 14
2023-12-03 00:47:59,136 DEBUG   SenderThread:16485 [sender.py:send():380] send: final
2023-12-03 00:47:59,137 DEBUG   SenderThread:16485 [sender.py:send():380] send: footer
2023-12-03 00:47:59,137 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: defer
2023-12-03 00:47:59,137 INFO    HandlerThread:16485 [handler.py:handle_request_defer():172] handle defer: 14
2023-12-03 00:47:59,137 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: defer
2023-12-03 00:47:59,137 INFO    SenderThread:16485 [sender.py:send_request_defer():609] handle sender defer: 14
2023-12-03 00:47:59,137 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-03 00:47:59,138 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: server_info
2023-12-03 00:47:59,139 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: poll_exit
2023-12-03 00:47:59,139 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: server_info
2023-12-03 00:47:59,140 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: get_summary
2023-12-03 00:47:59,140 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: sampled_history
2023-12-03 00:47:59,140 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-03 00:47:59,141 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: job_info
2023-12-03 00:47:59,184 DEBUG   SenderThread:16485 [sender.py:send_request():407] send_request: job_info
2023-12-03 00:47:59,184 INFO    MainThread:16485 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-12-03 00:47:59,184 INFO    MainThread:16485 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-12-03 00:47:59,184 INFO    MainThread:16485 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-12-03 00:47:59,184 DEBUG   HandlerThread:16485 [handler.py:handle_request():146] handle_request: shutdown
2023-12-03 00:47:59,184 INFO    HandlerThread:16485 [handler.py:finish():866] shutting down handler
2023-12-03 00:48:00,141 INFO    WriterThread:16485 [datastore.py:close():294] close: /root/dev/Merlion/wandb/run-20231203_004746-Best-AutoEncoder-2023-12-03_00-47-44/run-Best-AutoEncoder-2023-12-03_00-47-44.wandb
2023-12-03 00:48:00,184 INFO    SenderThread:16485 [sender.py:finish():1534] shutting down sender
2023-12-03 00:48:00,184 INFO    SenderThread:16485 [file_pusher.py:finish():175] shutting down file pusher
2023-12-03 00:48:00,184 INFO    SenderThread:16485 [file_pusher.py:join():181] waiting for file pusher
